지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),적설(cm),지면상태(지면상태코드)
108,서울,2019-08-14 20:00,31.1,,2,90,59,,
108,서울,2019-08-14 21:00,30.1,,1.9,90,60,,
108,서울,2019-08-14 22:00,29.4,,2,90,61,,
108,서울,2019-08-14 23:00,28.9,,2.7,70,61,,
108,서울,2019-08-15 0:00,28.6,,2.3,70,62,,
108,서울,2019-08-15 1:00,28.2,,1.3,90,63,,
108,서울,2019-08-15 2:00,28.2,,1.7,70,62,,
108,서울,2019-08-15 3:00,28,,1.7,70,61,,
108,서울,2019-08-15 4:00,27.7,,1.2,70,64,,
108,서울,2019-08-15 5:00,27.3,,1.8,50,66,,
108,서울,2019-08-15 6:00,26.8,,2.1,50,68,,
108,서울,2019-08-15 7:00,26.7,,1.5,50,68,,
108,서울,2019-08-15 8:00,26.9,,1.3,50,68,,
108,서울,2019-08-15 9:00,26.9,0.1,0.9,50,74,,
108,서울,2019-08-15 10:00,27.2,0.4,0.6,70,78,,
108,서울,2019-08-15 11:00,26.6,0.5,1.3,50,83,,
108,서울,2019-08-15 12:00,25.6,2.3,0.7,90,93,,
108,서울,2019-08-15 13:00,25.2,5.8,0.7,50,96,,
108,서울,2019-08-15 14:00,25.7,5.2,1.3,50,95,,
108,서울,2019-08-15 15:00,26,1.1,1.4,50,88,,
108,서울,2019-08-15 16:00,25.9,0,1.4,70,86,,
108,서울,2019-08-15 17:00,25.4,0.3,1.1,50,88,,
108,서울,2019-08-15 18:00,25.2,0.5,1.4,70,89,,
108,서울,2019-08-15 19:00,25.3,,2,290,88,,
108,서울,2019-08-15 20:00,24.9,,0.9,20,93,,
108,서울,2019-08-15 21:00,24.7,,1.2,340,90,,
108,서울,2019-08-15 22:00,24.3,,0.7,290,89,,
108,서울,2019-08-15 23:00,24.1,,1.5,270,89,,
108,서울,2019-08-16 0:00,23.9,,1.5,270,93,,
108,서울,2019-08-16 1:00,23.6,,0.4,0,93,,
108,서울,2019-08-16 2:00,23.3,,1.2,290,94,,
108,서울,2019-08-16 3:00,23.1,,1.5,270,93,,
108,서울,2019-08-16 4:00,23.1,,1.7,270,94,,
108,서울,2019-08-16 5:00,23.1,,1.5,270,88,,
108,서울,2019-08-16 6:00,23.1,,0.4,0,82,,
108,서울,2019-08-16 7:00,23.4,0,1,230,81,,
108,서울,2019-08-16 8:00,23.5,0.1,0.8,290,85,,
108,서울,2019-08-16 9:00,24.6,,0.5,110,79,,
108,서울,2019-08-16 10:00,26,,0.6,200,76,,
108,서울,2019-08-16 11:00,26.9,0,2.9,250,74,,
108,서울,2019-08-16 12:00,28,,2.2,250,72,,
108,서울,2019-08-16 13:00,28.7,,3.6,250,67,,
108,서울,2019-08-16 14:00,29.1,,3.4,250,67,,
108,서울,2019-08-16 15:00,29,,4.5,200,64,,
108,서울,2019-08-16 16:00,29.1,,4,230,61,,
108,서울,2019-08-16 17:00,28.3,,4.6,270,67,,
108,서울,2019-08-16 18:00,28.6,,3.6,270,61,,
108,서울,2019-08-16 19:00,27.7,,2.9,270,70,,
108,서울,2019-08-16 20:00,26.5,,2.5,290,67,,
108,서울,2019-08-16 21:00,25.9,,2.6,270,68,,
108,서울,2019-08-16 22:00,25.6,,2,230,72,,
108,서울,2019-08-16 23:00,25.3,,3.2,230,74,,
108,서울,2019-08-17 0:00,25.1,,3.4,200,77,,
108,서울,2019-08-17 1:00,25,,2.9,200,80,,
108,서울,2019-08-17 2:00,24.9,,3.5,200,81,,
108,서울,2019-08-17 3:00,24.8,,1.7,230,82,,
108,서울,2019-08-17 4:00,24.7,,1.8,250,80,,
108,서울,2019-08-17 5:00,24.5,,2.6,200,81,,
108,서울,2019-08-17 6:00,24.4,,2.7,200,82,,
108,서울,2019-08-17 7:00,24.2,,2.5,200,80,,
108,서울,2019-08-17 8:00,24.8,,1.6,250,72,,
108,서울,2019-08-17 9:00,25.5,,2,250,72,,
108,서울,2019-08-17 10:00,26.4,,2.6,270,69,,
108,서울,2019-08-17 11:00,27.4,,2,290,66,,
108,서울,2019-08-17 12:00,27.1,0,2.9,270,72,,
108,서울,2019-08-17 13:00,27.7,,2.4,270,66,,
108,서울,2019-08-17 14:00,28,,2.5,290,66,,
108,서울,2019-08-17 15:00,28.6,,4.1,270,60,,
108,서울,2019-08-17 16:00,28.7,,3.7,270,54,,
108,서울,2019-08-17 17:00,28.8,,3.6,270,52,,
108,서울,2019-08-17 18:00,28.4,,2.9,290,48,,
108,서울,2019-08-17 19:00,27,,3.1,290,60,,
108,서울,2019-08-17 20:00,25.5,,2.5,290,69,,
108,서울,2019-08-17 21:00,25,,2.5,290,67,,
108,서울,2019-08-17 22:00,24.4,,1.9,270,71,,
108,서울,2019-08-17 23:00,23.7,,1.9,270,72,,
108,서울,2019-08-18 0:00,23.4,,2.3,270,73,,
108,서울,2019-08-18 1:00,23.2,,1.9,270,74,,
108,서울,2019-08-18 2:00,23.1,,1.6,200,75,,
108,서울,2019-08-18 3:00,22.8,,0.7,250,81,,
108,서울,2019-08-18 4:00,22.7,,0.8,200,81,,
108,서울,2019-08-18 5:00,22.8,,0.6,180,81,,
108,서울,2019-08-18 6:00,22.6,,0.7,180,82,,
108,서울,2019-08-18 7:00,22.8,,1.2,200,80,,
108,서울,2019-08-18 8:00,23.5,,1.6,180,76,,
108,서울,2019-08-18 9:00,24.4,,2.1,200,72,,
108,서울,2019-08-18 10:00,26,,1.5,200,60,,
108,서울,2019-08-18 11:00,26.7,,2.2,270,57,,
108,서울,2019-08-18 12:00,27.1,,1.6,250,55,,
108,서울,2019-08-18 13:00,28.3,,1.6,270,48,,
108,서울,2019-08-18 14:00,29.5,,2.2,180,42,,
108,서울,2019-08-18 15:00,30.1,,1.3,320,40,,
108,서울,2019-08-18 16:00,30.7,,2.2,270,41,,
108,서울,2019-08-18 17:00,29.2,,2.3,270,49,,
108,서울,2019-08-18 18:00,29,,2.7,270,51,,
108,서울,2019-08-18 19:00,27.3,,2,270,57,,
108,서울,2019-08-18 20:00,26,,2,270,58,,
108,서울,2019-08-18 21:00,25.2,,1.8,290,73,,
108,서울,2019-08-18 22:00,24.6,,1.6,290,77,,
108,서울,2019-08-18 23:00,24.2,,0.9,340,79,,
108,서울,2019-08-19 0:00,23.6,,0.5,20,78,,
108,서울,2019-08-19 1:00,23.2,,0.7,290,80,,
108,서울,2019-08-19 2:00,22.7,,0.4,0,82,,
108,서울,2019-08-19 3:00,22.3,,0.6,360,81,,
108,서울,2019-08-19 4:00,22.1,,0.4,0,80,,
108,서울,2019-08-19 5:00,21.6,,0.7,50,84,,
108,서울,2019-08-19 6:00,21.2,,0.7,70,83,,
108,서울,2019-08-19 7:00,21.5,,1.2,20,80,,
108,서울,2019-08-19 8:00,23.1,,1.2,70,72,,
108,서울,2019-08-19 9:00,24.8,,1.3,90,64,,
108,서울,2019-08-19 10:00,26.4,,1.7,50,62,,
108,서울,2019-08-19 11:00,27.9,,1.2,70,53,,
108,서울,2019-08-19 12:00,28.8,,1.1,50,51,,
108,서울,2019-08-19 13:00,29,,1.2,50,43,,
108,서울,2019-08-19 14:00,30.7,,1.5,50,43,,
108,서울,2019-08-19 15:00,30.6,,0.7,20,41,,
108,서울,2019-08-19 16:00,30.8,,1,50,39,,
108,서울,2019-08-19 17:00,30.9,,2.3,340,39,,
108,서울,2019-08-19 18:00,30.4,,1.4,360,44,,
108,서울,2019-08-19 19:00,29.3,,2.3,340,51,,
108,서울,2019-08-19 20:00,27.9,,0.8,50,53,,
108,서울,2019-08-19 21:00,27,,0.9,290,60,,
108,서울,2019-08-19 22:00,26.1,,1,290,62,,
108,서울,2019-08-19 23:00,25.6,,0.3,0,62,,
108,서울,2019-08-20 0:00,25,,0.9,70,61,,
108,서울,2019-08-20 1:00,24.8,,0.7,70,64,,
108,서울,2019-08-20 2:00,24.5,,1.1,70,69,,
108,서울,2019-08-20 3:00,24.2,,1.1,70,69,,
108,서울,2019-08-20 4:00,23.9,,1.2,70,68,,
108,서울,2019-08-20 5:00,23.6,,0.9,70,70,,
108,서울,2019-08-20 6:00,23.2,,1.2,70,72,,
108,서울,2019-08-20 7:00,23.5,,1,70,70,,
108,서울,2019-08-20 8:00,24.8,,1.3,70,64,,
108,서울,2019-08-20 9:00,26.5,,1.3,90,59,,
108,서울,2019-08-20 10:00,28.3,,1.2,90,55,,
108,서울,2019-08-20 11:00,29.7,,1.3,90,52,,
108,서울,2019-08-20 12:00,30.9,,1.7,90,49,,
108,서울,2019-08-20 13:00,31.8,,1.1,70,47,,
108,서울,2019-08-20 14:00,32.6,,1.6,360,48,,
108,서울,2019-08-20 15:00,32.7,,2.2,140,45,,
108,서울,2019-08-20 16:00,32.5,,1.4,110,43,,
108,서울,2019-08-20 17:00,32,,2.4,160,43,,
108,서울,2019-08-20 18:00,31.3,,1,140,46,,
108,서울,2019-08-20 19:00,30.3,,1.7,140,48,,
108,서울,2019-08-20 20:00,29.6,,1.8,180,51,,
108,서울,2019-08-20 21:00,28.9,,1.7,140,54,,
108,서울,2019-08-20 22:00,28.4,,1.4,180,55,,
108,서울,2019-08-20 23:00,27.9,,1,160,56,,
108,서울,2019-08-21 0:00,27.5,,1.3,140,56,,
108,서울,2019-08-21 1:00,27.1,,1.8,140,60,,
108,서울,2019-08-21 2:00,26.3,,1.4,110,61,,
108,서울,2019-08-21 3:00,25.7,,0.7,90,58,,
108,서울,2019-08-21 4:00,25.2,,1.5,110,57,,
108,서울,2019-08-21 5:00,24.8,,0.6,70,64,,
108,서울,2019-08-21 6:00,24.5,,0.9,50,70,,
108,서울,2019-08-21 7:00,24.5,,1.2,50,69,,
108,서울,2019-08-21 8:00,25.5,,1.2,110,58,,
108,서울,2019-08-21 9:00,26.8,,1.5,90,57,,
108,서울,2019-08-21 10:00,27.9,,1.1,90,54,,
108,서울,2019-08-21 11:00,29.3,,0.7,20,50,,
108,서울,2019-08-21 12:00,30.4,,1.7,200,53,,
108,서울,2019-08-21 13:00,30,,1.3,320,56,,
108,서울,2019-08-21 14:00,30.1,,2.3,340,55,,
108,서울,2019-08-21 15:00,30.2,,2,270,56,,
108,서울,2019-08-21 16:00,29.8,,2.1,290,56,,
108,서울,2019-08-21 17:00,29,0,1.1,360,65,,
108,서울,2019-08-21 18:00,27.4,0.2,3.1,340,73,,
108,서울,2019-08-21 19:00,26.8,0.4,0.8,360,82,,
108,서울,2019-08-21 20:00,26.3,0.2,0.3,0,80,,
108,서울,2019-08-21 21:00,25.8,0.1,0.9,50,85,,
108,서울,2019-08-21 22:00,25.7,0.4,0.6,290,89,,
108,서울,2019-08-21 23:00,25.4,,0.9,360,88,,
108,서울,2019-08-22 0:00,25.1,,0,0,86,,
108,서울,2019-08-22 1:00,24.7,,0.3,0,87,,
108,서울,2019-08-22 2:00,24.2,,0.4,0,88,,
108,서울,2019-08-22 3:00,23.8,,0.4,0,87,,
108,서울,2019-08-22 4:00,23.4,,0.2,0,90,,
108,서울,2019-08-22 5:00,23,,0.2,0,93,,
108,서울,2019-08-22 6:00,23,,0.3,0,86,,
108,서울,2019-08-22 7:00,23.2,,0.6,20,86,,
108,서울,2019-08-22 8:00,24.1,,1,20,80,,
108,서울,2019-08-22 9:00,26.2,,1.1,70,67,,
108,서울,2019-08-22 10:00,27.4,,0.7,360,50,,
108,서울,2019-08-22 11:00,29.1,,2.2,290,51,,
108,서울,2019-08-22 12:00,29.8,,2.5,290,43,,
108,서울,2019-08-22 13:00,30.1,,3.5,320,42,,
108,서울,2019-08-22 14:00,31.3,,2.4,270,39,,
108,서울,2019-08-22 15:00,31.3,,3.1,290,41,,
108,서울,2019-08-22 16:00,31.1,,2.7,320,41,,
108,서울,2019-08-22 17:00,30.7,,3.3,290,39,,
108,서울,2019-08-22 18:00,28.7,,3.7,270,60,,
108,서울,2019-08-22 19:00,27.3,,2.9,270,68,,
108,서울,2019-08-22 20:00,26.4,,2.1,290,72,,
108,서울,2019-08-22 21:00,26.2,,1.5,270,76,,
108,서울,2019-08-22 22:00,26.1,,2.3,270,74,,
108,서울,2019-08-22 23:00,26,,2.1,270,74,,
108,서울,2019-08-23 0:00,25.8,,1.6,270,72,,
108,서울,2019-08-23 1:00,25.6,,1.4,290,76,,
108,서울,2019-08-23 2:00,25.2,,1.2,230,77,,
108,서울,2019-08-23 3:00,25.1,,1,270,79,,
108,서울,2019-08-23 4:00,24.6,,1.8,270,82,,
108,서울,2019-08-23 5:00,23.8,,1.1,290,80,,
108,서울,2019-08-23 6:00,22.9,,0.6,50,79,,
108,서울,2019-08-23 7:00,22.9,,0.5,340,74,,
108,서울,2019-08-23 8:00,23.9,,1.1,270,65,,
108,서울,2019-08-23 9:00,25.3,,1.6,320,58,,
108,서울,2019-08-23 10:00,26.9,,2.3,290,49,,
108,서울,2019-08-23 11:00,28.1,,2.2,340,45,,
108,서울,2019-08-23 12:00,28.3,,3.1,320,44,,
108,서울,2019-08-23 13:00,29.3,,3,320,31,,
108,서울,2019-08-23 14:00,30,,2.8,320,32,,
108,서울,2019-08-23 15:00,30.1,,3.4,290,34,,
108,서울,2019-08-23 16:00,30,,3.5,290,35,,
108,서울,2019-08-23 17:00,29.3,,3.2,270,38,,
108,서울,2019-08-23 18:00,28.4,,3.2,270,51,,
108,서울,2019-08-23 19:00,26.7,,3.4,270,54,,
108,서울,2019-08-23 20:00,25.7,,2.6,270,59,,
108,서울,2019-08-23 21:00,25.5,,2.2,270,65,,
108,서울,2019-08-23 22:00,24.9,,2.3,270,67,,
108,서울,2019-08-23 23:00,24.2,,1.9,270,61,,
108,서울,2019-08-24 0:00,23.7,,2,290,57,,
108,서울,2019-08-24 1:00,23,,0.5,320,57,,
108,서울,2019-08-24 2:00,22.1,,2,270,59,,
108,서울,2019-08-24 3:00,21.8,,0.9,180,58,,
108,서울,2019-08-24 4:00,21.7,,1.6,290,58,,
108,서울,2019-08-24 5:00,21.5,,1.5,270,62,,
108,서울,2019-08-24 6:00,21.5,,0.7,270,61,,
108,서울,2019-08-24 7:00,21.7,,0.2,0,63,,
108,서울,2019-08-24 8:00,21.9,,0.5,50,67,,
108,서울,2019-08-24 9:00,22.3,,0.1,0,60,,
108,서울,2019-08-24 10:00,23.1,,0.3,0,63,,
108,서울,2019-08-24 11:00,24,,0.4,0,60,,
108,서울,2019-08-24 12:00,25.4,,1.7,200,60,,
108,서울,2019-08-24 13:00,25.6,,1.5,250,62,,
108,서울,2019-08-24 14:00,26.2,,1.8,290,58,,
108,서울,2019-08-24 15:00,27.2,,2,200,57,,
108,서울,2019-08-24 16:00,26.6,,2.3,200,60,,
108,서울,2019-08-24 17:00,26.5,,2.2,270,57,,
108,서울,2019-08-24 18:00,27.3,,1.9,270,50,,
108,서울,2019-08-24 19:00,26,,2.9,270,46,,
108,서울,2019-08-24 20:00,24.9,,1.4,270,62,,
108,서울,2019-08-24 21:00,24.2,,2.3,270,64,,
108,서울,2019-08-24 22:00,23.6,,1.9,270,74,,
108,서울,2019-08-24 23:00,23.2,,1.4,270,74,,
108,서울,2019-08-25 0:00,22.7,,1.4,50,77,,
108,서울,2019-08-25 1:00,22.1,,0.1,0,78,,
108,서울,2019-08-25 2:00,21.8,,1.3,50,81,,
108,서울,2019-08-25 3:00,21.2,,0.4,0,82,,
108,서울,2019-08-25 4:00,20.8,,0.5,50,82,,
108,서울,2019-08-25 5:00,20.4,,0.6,50,85,,
108,서울,2019-08-25 6:00,20.2,,0.5,50,84,,
108,서울,2019-08-25 7:00,20.5,,0.9,50,84,,
108,서울,2019-08-25 8:00,21.9,,0.9,50,76,,
108,서울,2019-08-25 9:00,23.7,,1.2,50,69,,
108,서울,2019-08-25 10:00,25.8,,1.3,110,63,,
108,서울,2019-08-25 11:00,26.2,,1.3,200,59,,
108,서울,2019-08-25 12:00,27.9,,1.8,180,51,,
108,서울,2019-08-25 13:00,27.3,,1.8,270,56,,
108,서울,2019-08-25 14:00,28.4,,2.4,270,49,,
108,서울,2019-08-25 15:00,29.9,,3.2,250,48,,
108,서울,2019-08-25 16:00,29.6,,2.7,290,48,,
108,서울,2019-08-25 17:00,29.3,,3,290,49,,
108,서울,2019-08-25 18:00,28.2,,3.2,290,52,,
108,서울,2019-08-25 19:00,26.4,,3.2,270,61,,
108,서울,2019-08-25 20:00,25.4,,2.9,270,64,,
108,서울,2019-08-25 21:00,24.8,,2.1,290,72,,
108,서울,2019-08-25 22:00,24.4,,1.2,290,74,,
108,서울,2019-08-25 23:00,24,,1.1,290,72,,
108,서울,2019-08-26 0:00,23.7,,1.2,270,75,,
108,서울,2019-08-26 1:00,23.4,,0.9,290,78,,
108,서울,2019-08-26 2:00,23.3,,0.4,0,81,,
108,서울,2019-08-26 3:00,23.1,,0.8,290,84,,
108,서울,2019-08-26 4:00,22.9,,0.6,50,85,,
108,서울,2019-08-26 5:00,22.2,,0.3,0,83,,
108,서울,2019-08-26 6:00,21.7,,0.7,50,85,,
108,서울,2019-08-26 7:00,21.7,,1.1,50,82,,
108,서울,2019-08-26 8:00,23.1,,1.6,20,72,,
108,서울,2019-08-26 9:00,24.5,,0.9,50,72,,
108,서울,2019-08-26 10:00,26.2,,1.8,110,65,,
108,서울,2019-08-26 11:00,26.8,,1.2,340,58,,
108,서울,2019-08-26 12:00,28.1,,1,70,56,,
108,서울,2019-08-26 13:00,29.5,,1.9,90,44,,
108,서울,2019-08-26 14:00,30.9,,3.1,180,40,,
108,서울,2019-08-26 15:00,30.9,,1.3,200,38,,
108,서울,2019-08-26 16:00,31.4,,2,180,37,,
108,서울,2019-08-26 17:00,30.9,,1.4,50,37,,
108,서울,2019-08-26 18:00,30.1,,0.4,0,44,,
108,서울,2019-08-26 19:00,28.7,,2.3,290,57,,
108,서울,2019-08-26 20:00,27.8,,2.2,320,62,,
108,서울,2019-08-26 21:00,27,,1.8,340,65,,
108,서울,2019-08-26 22:00,26.5,,1.6,340,67,,
108,서울,2019-08-26 23:00,26.2,,0.4,0,66,,
108,서울,2019-08-27 0:00,25.9,,0.5,360,66,,
108,서울,2019-08-27 1:00,25.7,,0.5,360,67,,
108,서울,2019-08-27 2:00,25.2,0.3,0.7,290,81,,
108,서울,2019-08-27 3:00,24.5,0.2,0.8,320,87,,
108,서울,2019-08-27 4:00,24.2,0,0.4,0,85,,
108,서울,2019-08-27 5:00,23.5,15.9,1,250,96,,
108,서울,2019-08-27 6:00,22.4,3,0.3,0,96,,
108,서울,2019-08-27 7:00,22.3,0.6,0.8,50,96,,
108,서울,2019-08-27 8:00,22.6,0,1,70,97,,
108,서울,2019-08-27 9:00,23.6,,0.8,90,87,,
108,서울,2019-08-27 10:00,24.7,,0.8,20,75,,
108,서울,2019-08-27 11:00,25.2,,1.1,50,69,,
108,서울,2019-08-27 12:00,26.8,,1,160,53,,
108,서울,2019-08-27 13:00,27.3,,1.4,50,54,,
108,서울,2019-08-27 14:00,27.9,,1.6,180,52,,
108,서울,2019-08-27 15:00,28.5,,0.7,320,49,,
108,서울,2019-08-27 16:00,28.4,,0.7,360,46,,
108,서울,2019-08-27 17:00,29.2,,1.8,290,51,,
108,서울,2019-08-27 18:00,28.8,,1.4,270,52,,
108,서울,2019-08-27 19:00,27.6,,0.8,320,58,,
108,서울,2019-08-27 20:00,26.6,,1.1,290,66,,
108,서울,2019-08-27 21:00,25.9,,1.4,320,70,,
108,서울,2019-08-27 22:00,25.5,,1.5,340,72,,
108,서울,2019-08-27 23:00,25.2,,0.5,290,73,,
108,서울,2019-08-28 0:00,24.8,,2.4,270,75,,
108,서울,2019-08-28 1:00,24.4,,1.1,250,75,,
108,서울,2019-08-28 2:00,24.3,,1.7,270,75,,
108,서울,2019-08-28 3:00,24.2,,0.7,180,75,,
108,서울,2019-08-28 4:00,24,,0.3,0,78,,
108,서울,2019-08-28 5:00,23.8,,1,290,79,,
108,서울,2019-08-28 6:00,23.7,,0.7,290,80,,
108,서울,2019-08-28 7:00,23.7,,0.1,0,80,,
108,서울,2019-08-28 8:00,24.2,,1,160,75,,
108,서울,2019-08-28 9:00,25.6,,1.7,270,67,,
108,서울,2019-08-28 10:00,26.5,,1.8,270,63,,
108,서울,2019-08-28 11:00,27.5,,2.1,230,59,,
108,서울,2019-08-28 12:00,27.7,,2.4,270,59,,
108,서울,2019-08-28 13:00,27.1,,2.4,270,63,,
108,서울,2019-08-28 14:00,29.1,,3.4,270,46.9,,
108,서울,2019-08-28 15:00,29.9,,1.1,200,41.8,,
108,서울,2019-08-28 16:00,29.6,,3.2,270,48.2,,
108,서울,2019-08-28 17:00,29.1,,2.2,320,50.5,,
108,서울,2019-08-28 18:00,28.1,,3.4,230,56,,
108,서울,2019-08-28 19:00,26.7,,3.6,230,62,,
108,서울,2019-08-28 20:00,25.7,,3.8,180,66,,
108,서울,2019-08-28 21:00,24.9,,3.8,180,73,,
108,서울,2019-08-28 22:00,24.8,,2.7,180,76,,
108,서울,2019-08-28 23:00,24.7,,2,160,76,,
108,서울,2019-08-29 0:00,24.5,,2.1,180,78,,
108,서울,2019-08-29 1:00,24.2,,0.9,160,80,,
108,서울,2019-08-29 2:00,24.1,,2.1,140,82,,
108,서울,2019-08-29 3:00,23.9,,2.2,160,82,,
108,서울,2019-08-29 4:00,23.7,,1.5,90,83,,
108,서울,2019-08-29 5:00,23.4,,0.5,20,84,,
108,서울,2019-08-29 6:00,23.5,,1.1,70,83,,
108,서울,2019-08-29 7:00,23.6,,1.7,50,82,,
108,서울,2019-08-29 8:00,24,,2.2,90,80,,
108,서울,2019-08-29 9:00,25,,4,110,73,,
108,서울,2019-08-29 10:00,25.3,,4.3,110,69,,
108,서울,2019-08-29 11:00,20.3,20.4,2.8,230,95,,
108,서울,2019-08-29 12:00,20.3,14.6,0.1,0,97,,
108,서울,2019-08-29 13:00,21.3,1,0,0,95,,
108,서울,2019-08-29 14:00,22.7,0.7,2,340,88,,
108,서울,2019-08-29 15:00,24.1,,2.3,50,73,,
108,서울,2019-08-29 16:00,25.6,,1.4,90,66,,
108,서울,2019-08-29 17:00,26.2,,4,110,60,,
108,서울,2019-08-29 18:00,25.7,,3.6,140,63,,
108,서울,2019-08-29 19:00,24,0.2,4.8,160,67,,
108,서울,2019-08-29 20:00,22.9,0,1,160,73,,
108,서울,2019-08-29 21:00,22.8,,2.1,180,74,,
108,서울,2019-08-29 22:00,22.7,,2.5,200,69,,
108,서울,2019-08-29 23:00,22.3,,2.2,200,67,,
108,서울,2019-08-30 0:00,21.5,,2.1,200,72,,
108,서울,2019-08-30 1:00,20.9,,1,200,74,,
108,서울,2019-08-30 2:00,20.3,,1,230,77,,
108,서울,2019-08-30 3:00,19.9,,0.7,290,80,,
108,서울,2019-08-30 4:00,19.8,,0.7,200,82,,
108,서울,2019-08-30 5:00,19.6,,1,200,84,,
108,서울,2019-08-30 6:00,19.7,0,0.7,270,82,,
108,서울,2019-08-30 7:00,20.1,,0.7,200,79,,
108,서울,2019-08-30 8:00,21.1,,2.4,230,68,,
108,서울,2019-08-30 9:00,22.5,,2.5,250,61,,
108,서울,2019-08-30 10:00,23.3,,1.9,250,58,,
108,서울,2019-08-30 11:00,24.5,,4.1,250,50,,
108,서울,2019-08-30 12:00,25.1,,4.2,230,52,,
108,서울,2019-08-30 13:00,26,,2.7,200,43,,
108,서울,2019-08-30 14:00,25.8,,3.9,230,47,,
108,서울,2019-08-30 15:00,26.6,,4,180,47,,
108,서울,2019-08-30 16:00,25.9,,3.8,180,54,,
108,서울,2019-08-30 17:00,24.3,0.2,3.1,180,59,,
108,서울,2019-08-30 18:00,23,0,1.7,200,69,,
108,서울,2019-08-30 19:00,23.4,,2.8,200,64,,
108,서울,2019-08-30 20:00,23,0,3.6,200,62,,
108,서울,2019-08-30 21:00,22.5,,3.1,200,67,,
108,서울,2019-08-30 22:00,22.2,,2.8,200,67,,
108,서울,2019-08-30 23:00,21.8,,2.7,200,70,,
108,서울,2019-08-31 0:00,21.2,,2,200,72,,
108,서울,2019-08-31 1:00,20.7,,1.4,250,72,,
108,서울,2019-08-31 2:00,19.9,,1,230,74,,
108,서울,2019-08-31 3:00,19.3,,1.3,250,77,,
108,서울,2019-08-31 4:00,19,,1.2,200,80,,
108,서울,2019-08-31 5:00,18.8,,0.8,230,82,,
108,서울,2019-08-31 6:00,18.6,,0.8,270,83,,
108,서울,2019-08-31 7:00,18.7,,0.7,320,78,,
108,서울,2019-08-31 8:00,20.1,,1.2,320,66,,
108,서울,2019-08-31 9:00,22.8,,1.5,160,61,,
108,서울,2019-08-31 10:00,24.4,,3,200,60,,
108,서울,2019-08-31 11:00,25.4,,2.7,230,55,,
108,서울,2019-08-31 12:00,26.5,,2.6,250,53,,
108,서울,2019-08-31 13:00,27.3,,2.6,250,50,,
108,서울,2019-08-31 14:00,27.8,,2.8,250,46,,
108,서울,2019-08-31 15:00,28.2,,2.6,230,43,,
108,서울,2019-08-31 16:00,28.5,,3,230,42,,
108,서울,2019-08-31 17:00,28.4,,2,230,42,,
108,서울,2019-08-31 18:00,27.8,,2.4,230,50,,
108,서울,2019-08-31 19:00,25.7,,3.2,230,62,,
108,서울,2019-08-31 20:00,24.3,,2.6,230,69,,
108,서울,2019-08-31 21:00,23.3,,2,230,74,,
108,서울,2019-08-31 22:00,22.8,,1.3,230,77,,
108,서울,2019-08-31 23:00,22.2,,1.1,320,79,,
108,서울,2019-09-01 0:00,21.7,,0,0,79,,
108,서울,2019-09-01 1:00,21.2,,1.2,340,80,,
108,서울,2019-09-01 2:00,20.6,,1.6,340,83,,
108,서울,2019-09-01 3:00,20.1,,1.2,340,85,,
108,서울,2019-09-01 4:00,19.8,,1.5,340,85,,
108,서울,2019-09-01 5:00,19.5,,1.6,340,87,,
108,서울,2019-09-01 6:00,19.3,,1.6,340,88,,
108,서울,2019-09-01 7:00,19.5,,1.9,360,85,,
108,서울,2019-09-01 8:00,20.9,,1.7,360,74,,
108,서울,2019-09-01 9:00,22.6,,1.1,360,67,,
108,서울,2019-09-01 10:00,24.7,,1,50,59,,
108,서울,2019-09-01 11:00,26.2,,1.7,20,55,,
108,서울,2019-09-01 12:00,27,,2.3,90,50,,
108,서울,2019-09-01 13:00,27.3,,1.5,110,47,,
108,서울,2019-09-01 14:00,27.3,,2.3,90,40,,
108,서울,2019-09-01 15:00,27.4,,0.9,230,43,,
108,서울,2019-09-01 16:00,27.7,,2.1,270,44,,
108,서울,2019-09-01 17:00,27.1,,1.3,290,51,,
108,서울,2019-09-01 18:00,26.3,,1.2,290,51,,
108,서울,2019-09-01 19:00,25.5,,1.5,320,55,,
108,서울,2019-09-01 20:00,24.6,,1.6,360,57,,
108,서울,2019-09-01 21:00,24.1,,1.1,200,60,,
108,서울,2019-09-01 22:00,23.6,,0.7,360,59,,
108,서울,2019-09-01 23:00,23.1,,1.1,320,62,,
108,서울,2019-09-02 0:00,22.5,,0.1,0,68,,
108,서울,2019-09-02 1:00,21.8,,1.4,230,73,,
108,서울,2019-09-02 2:00,21.4,,0.3,0,71,,
108,서울,2019-09-02 3:00,20.8,,1.1,340,75,,
108,서울,2019-09-02 4:00,20.4,,1.6,340,77,,
108,서울,2019-09-02 5:00,20.1,,1.4,340,78,,
108,서울,2019-09-02 6:00,19.6,,1.5,320,81,,
108,서울,2019-09-02 7:00,19.5,,1.8,340,81,,
108,서울,2019-09-02 8:00,20.9,,1.4,320,71,,
108,서울,2019-09-02 9:00,23.5,,1.2,340,55,,
108,서울,2019-09-02 10:00,25.5,,1.6,360,48,,
108,서울,2019-09-02 11:00,27.1,,2,320,43,,
108,서울,2019-09-02 12:00,27.5,,0.8,140,45,,
108,서울,2019-09-02 13:00,28.8,,2.6,250,36,,
108,서울,2019-09-02 14:00,29.3,,2.2,230,34,,
108,서울,2019-09-02 15:00,29.3,,1.8,250,36,,
